,Start Time,Period (min),NE Name,BSC6910UCell,VS.HSDPA.MeanChThroughput (kbit/s),HSDPA_Data_Volume_MB (MB),Cell Availability (%),Overall Accessibility Success Rate PS Interactive EUL (%) (%),Max HSDPA UE (None),Mean HSDPA UE (None),cluster,,,,,,
6853,2/18/2021 5:00,60,DRH38,"Label=GPKLG07WC, CellID=10900, LogicRNCID=838",1463.215,167.937,100,99.841,8,3.996,2,,,,,,
6854,2/18/2021 5:00,60,DRH38,"Label=GPKLG07WA, CellID=10898, LogicRNCID=838",738.22,90.725,100,100,9,3.982,2,,,,,,
6855,2/18/2021 5:00,60,DRH38,"Label=GPKLG20WB, CellID=50781, LogicRNCID=838",673.517,31.67,100,100,4,0.883,2,,,,,,
6856,2/18/2021 5:00,60,DRH38,"Label=GPKLG20WA, CellID=50771, LogicRNCID=838",2810.507,42.021,100,100,5,2.249,2,,,,,,
6857,2/18/2021 5:00,60,DRH38,"Label=GPKLG20HC, CellID=11708, LogicRNCID=838",2718.991,13.604,100,100,5,1.026,2,,,,,,
6858,2/18/2021 5:00,60,DRH38,"Label=GPKLG20HA, CellID=11706, LogicRNCID=838",531.315,39.573,100,97.436,4,1.364,2,,,,,,
6859,2/18/2021 5:00,60,DRH38,"Label=GPKLG19WB, CellID=50790, LogicRNCID=838",3783.259,342.309,100,100,8,3.764,2,,,,,,
6860,2/18/2021 5:00,60,DRH38,"Label=GPKLG19HC, CellID=11711, LogicRNCID=838",3243.106,235.85,100,99.771,9,3.965,2,,,,,,
6861,2/18/2021 5:00,60,DRH38,"Label=GPKLG19HB, CellID=11710, LogicRNCID=838",3307.432,159.725,100,100,8,3.393,2,,,,,,
6862,2/18/2021 5:00,60,DRH38,"Label=GPKLG19HA, CellID=11709, LogicRNCID=838",4461.824,352.42,100,100,9,3.935,2,,,,,,
6863,2/18/2021 5:00,60,DRH38,"Label=KSBRB07HB, CellID=32189, LogicRNCID=838",494.433,64.502,100,100,7,2.507,2,,,,,,
6864,2/18/2021 5:00,60,DRH38,"Label=KSBRB07WC, CellID=32187, LogicRNCID=838",821.271,46.599,100,99.627,5,2.206,2,,,,,,
6865,2/18/2021 5:00,60,DRH38,"Label=KSBRB07WA, CellID=32185, LogicRNCID=838",837.317,89.904,100,100,6,2.585,2,,,,,,
6866,2/18/2021 5:00,60,DRH38,"Label=GPKPS02HC, CellID=12503, LogicRNCID=838",290.435,14.28,100,100,7,2.001,2,,,,,,
6867,2/18/2021 5:00,60,DRH38,"Label=GPKPS02HB, CellID=12502, LogicRNCID=838",1757.261,17.152,100,100,4,1.317,2,,,,,,
6868,2/18/2021 5:00,60,DRH38,"Label=GPKPS02WC, CellID=12500, LogicRNCID=838",1027.923,87.269,100,99.805,10,3.861,2,,,,,,
6869,2/18/2021 5:00,60,DRH38,"Label=GPKPS02WA, CellID=12498, LogicRNCID=838",2383.556,327.869,100,100,12,5.686,1,,,,,,
6870,2/18/2021 5:00,60,DRH38,"Label=KSKLC05HB, CellID=29264, LogicRNCID=838",410.921,6.139,100,100,4,1.051,2,,,,,,
6871,2/18/2021 5:00,60,DRH38,"Label=KSKLC05HA, CellID=29263, LogicRNCID=838",1356.001,5.223,100,98.667,4,0.95,2,,,,,,
6872,2/18/2021 5:00,60,DRH38,"Label=KSKLC05WC, CellID=29262, LogicRNCID=838",1056.467,10.987,100,100,4,0.394,2,,,,,,
6873,2/18/2021 5:00,60,DRH38,"Label=KSKLC05WA, CellID=29260, LogicRNCID=838",123.119,5.556,100,100,6,2.153,2,,,,,,
6874,2/18/2021 5:00,60,DRH38,"Label=GPKPS38HB, CellID=12526, LogicRNCID=838",5431.569,313.698,100,100,4,2.075,2,,,,,,
6875,2/18/2021 5:00,60,DRH38,"Label=GPKPS38WC, CellID=12524, LogicRNCID=838",2563.67,77.005,100,100,3,0.468,2,,,,,,
6876,2/18/2021 5:00,60,DRH38,"Label=GPKPS38WB, CellID=12523, LogicRNCID=838",2956.695,61.174,100,100,6,2.042,2,,,,,,
6877,2/18/2021 5:00,60,DRH38,"Label=GPKPS38WA, CellID=12522, LogicRNCID=838",2254.2,4.867,100,100,1,0.011,2,,,,,,
6878,2/18/2021 5:00,60,DRH38,"Label=GPKPS35HB, CellID=58742, LogicRNCID=838",153.44,0.001,100,100,1,0.003,2,,,,,,
6879,2/18/2021 5:00,60,DRH38,"Label=GPKPS35WB, CellID=58739, LogicRNCID=838",598.645,4.853,100,100,3,0.379,2,,,,,,
6880,2/18/2021 5:00,60,DRH38,"Label=KSKTD17HC, CellID=52113, LogicRNCID=838",2235.591,54.476,100,100,8,3.082,2,,,,,,
6881,2/18/2021 5:00,60,DRH38,"Label=KSKTD17HB, CellID=52106, LogicRNCID=838",1529.518,570.639,100,99.406,12,6.392,1,,,,,,
6882,2/18/2021 5:00,60,DRH38,"Label=KSKTD17HA, CellID=52105, LogicRNCID=838",3345.277,181.568,100,100,12,4.371,1,,,,,,
6883,2/18/2021 5:00,60,DRH38,"Label=KSKTD17WB, CellID=49884, LogicRNCID=838",3506.498,248.484,100,100,10,4.785,1,,,,,,
6884,2/18/2021 5:00,60,DRH38,"Label=NSMND03HB, CellID=53031, LogicRNCID=838",454.378,27.042,100,100,9,3.042,2,,,,,,
6885,2/18/2021 5:00,60,DRH38,"Label=NSMND03WC, CellID=53029, LogicRNCID=838",1730.084,112.53,100,100,9,3.99,2,,,,,,
6886,2/18/2021 5:00,60,DRH38,"Label=NSMND03WB, CellID=53028, LogicRNCID=838",4131.621,130.096,100,100,6,1.489,2,,,,,,
6887,2/18/2021 5:00,60,DRH38,"Label=NSMND03WA, CellID=53027, LogicRNCID=838",1363.078,102.321,100,100,7,2.488,2,,,,,,
6888,2/18/2021 5:00,60,DRH38,"Label=GPKPS25WC, CellID=59021, LogicRNCID=838",132.719,4.495,89.167,100,5,1.371,2,,,,,,
6889,2/18/2021 5:00,60,DRH38,"Label=GPKPS25WA, CellID=59019, LogicRNCID=838",1544.917,26.191,89.167,100,6,1.708,2,,,,,,
6890,2/18/2021 5:00,60,DRH38,"Label=NSSBP19HB, CellID=54401, LogicRNCID=838",2630.838,31.666,100,98.413,3,0.382,2,,,,,,
6891,2/18/2021 5:00,60,DRH38,"Label=NSSBP19WC, CellID=45324, LogicRNCID=838",1728.278,107.604,100,100,8,2.99,2,,,,,,
6892,2/18/2021 5:00,60,DRH38,"Label=NSSBP19WB, CellID=45323, LogicRNCID=838",1535.233,11.431,100,100,4,0.74,2,,,,,,
6893,2/18/2021 5:00,60,DRH38,"Label=NSRPR27HC, CellID=40142, LogicRNCID=838",832.22,14.347,100,100,5,1.507,2,,,,,,
6894,2/18/2021 5:00,60,DRH38,"Label=NSRPR27HA, CellID=40140, LogicRNCID=838",57.671,0.16,100,100,2,0.215,2,,,,,,
6895,2/18/2021 5:00,60,DRH38,"Label=NSRPR27WB, CellID=40138, LogicRNCID=838",395.818,37.327,100,99.836,10,3.063,2,,,,,,
6896,2/18/2021 5:00,60,DRH38,"Label=NSRPR27WA, CellID=40137, LogicRNCID=838",456.196,0.144,100,100,1,0.019,2,,,,,,
6897,2/18/2021 5:00,60,DRH38,"Label=NSSBP25HB, CellID=62110, LogicRNCID=838",3825.908,4.045,100,100,2,0.218,2,,,,,,
6898,2/18/2021 5:00,60,DRH38,"Label=NSSBP25WC, CellID=62108, LogicRNCID=838",883.987,70.713,100,100,10,4.844,1,,,,,,
6899,2/18/2021 5:00,60,DRH38,"Label=NSSBP25WA, CellID=62106, LogicRNCID=838",433.032,1.969,100,100,2,0.51,2,,,,,,
6900,2/18/2021 5:00,60,DRH38,"Label=KSKTD11HA, CellID=46207, LogicRNCID=838",1935.393,44.558,100,100,6,1.683,2,,,,,,
6901,2/18/2021 5:00,60,DRH38,"Label=KSKTD11WC, CellID=46206, LogicRNCID=838",1573.634,105.974,100,99.812,9,5.083,2,,,,,,
6902,2/18/2021 5:00,60,DRH38,"Label=KSKTD11WB, CellID=46205, LogicRNCID=838",636.829,50.931,100,100,8,3.347,2,,,,,,
6903,2/18/2021 5:00,60,DRH38,"Label=NSPLS04HA, CellID=8924, LogicRNCID=838",897.2,5.332,100,100,4,0.817,2,,,,,,
6904,2/18/2021 5:00,60,DRH38,"Label=NSPLS04HC, CellID=8481, LogicRNCID=838",3316.05,118.852,100,99.728,9,2.757,2,,,,,,
6905,2/18/2021 5:00,60,DRH38,"Label=NSPLS04WB, CellID=14300, LogicRNCID=838",3768.531,174.778,100,100,8,1.913,2,,,,,,
6906,2/18/2021 5:00,60,DRH38,"Label=NSPLS04WA, CellID=14299, LogicRNCID=838",2186.671,37.784,100,100,4,0.931,2,,,,,,
6907,2/18/2021 5:00,60,DRH38,"Label=NSMND08HC, CellID=65201, LogicRNCID=838",1318.726,14.103,100,100,4,1.05,2,,,,,,
6908,2/18/2021 5:00,60,DRH38,"Label=NSMND08WA, CellID=63649, LogicRNCID=838",1612.905,5.047,100,100,3,0.301,2,,,,,,
6909,2/18/2021 5:00,60,DRH38,"Label=NSMND08WB, CellID=63798, LogicRNCID=838",1533.076,105.482,100,100,5,1.139,2,,,,,,
6910,2/18/2021 5:00,60,DRH38,"Label=NSPLS05WB, CellID=14285, LogicRNCID=838",1188.278,98.122,100,100,12,2.665,1,,,,,,
6911,2/18/2021 5:00,60,DRH38,"Label=NSPLS05WA, CellID=14284, LogicRNCID=838",1000.633,42.651,100,100,5,1.69,2,,,,,,
6912,2/18/2021 5:00,60,DRH38,"Label=NSPLS05HC, CellID=6994, LogicRNCID=838",1928.156,93.923,100,100,6,1.679,2,,,,,,
6913,2/18/2021 5:00,60,DRH38,"Label=NSSBP06WB, CellID=62079, LogicRNCID=838",1517.398,27.707,100,100,3,0.553,2,,,,,,
6914,2/18/2021 5:00,60,DRH38,"Label=NSMND02HA, CellID=7367, LogicRNCID=838",3877.478,905.049,100,99.894,13,5.836,1,,,,,,
6915,2/18/2021 5:00,60,DRH38,"Label=NSMND02HB, CellID=6351, LogicRNCID=838",2284.126,170.434,100,100,10,4.311,2,,,,,,
6916,2/18/2021 5:00,60,DRH38,"Label=NSMND02WC, CellID=14220, LogicRNCID=838",877.858,12.574,100,100,6,2.061,2,,,,,,
6917,2/18/2021 5:00,60,DRH38,"Label=NSMND02WB, CellID=14219, LogicRNCID=838",694.458,37.481,100,100,9,2.331,2,,,,,,
6918,2/18/2021 5:00,60,DRH38,"Label=GPKPS40HC, CellID=12533, LogicRNCID=838",2060.107,151.122,100,100,12,6.2,1,,,,,,
6919,2/18/2021 5:00,60,DRH38,"Label=GPKPS40HA, CellID=12531, LogicRNCID=838",1554.002,38.921,100,100,6,2.09,2,,,,,,
6920,2/18/2021 5:00,60,DRH38,"Label=GPKPS40WB, CellID=12529, LogicRNCID=838",109.177,5.418,100,100,5,1.786,2,,,,,,
6921,2/18/2021 5:00,60,DRH38,"Label=GPKPS40WA, CellID=12528, LogicRNCID=838",453.984,30.301,100,100,7,2.326,2,,,,,,
6922,2/18/2021 5:00,60,DRH38,"Label=KSMTM01WB, CellID=56375, LogicRNCID=838",378.919,0.207,100,100,3,0.207,2,,,,,,
6923,2/18/2021 5:00,60,DRH38,"Label=KSMTM01HC, CellID=55402, LogicRNCID=838",295.936,3.124,100,100,3,0.51,2,,,,,,
6924,2/18/2021 5:00,60,DRH38,"Label=KSMTM01HA, CellID=55400, LogicRNCID=838",601.559,13.635,100,100,8,3.771,2,,,,,,
6925,2/18/2021 5:00,60,DRH38,"Label=GPKLG26WC, CellID=50888, LogicRNCID=838",3686.608,354.202,100,100,8,2.402,2,,,,,,
6926,2/18/2021 5:00,60,DRH38,"Label=GPKLG26WB, CellID=50887, LogicRNCID=838",208.493,12.125,100,99.797,8,2.77,2,,,,,,
6927,2/18/2021 5:00,60,DRH38,"Label=GPKLG26WA, CellID=50886, LogicRNCID=838",544.936,10.677,100,96.4,4,1.001,2,,,,,,
6928,2/18/2021 5:00,60,DRH38,"Label=GPKLG26HB, CellID=11713, LogicRNCID=838",1389.625,63.594,100,99.054,7,1.488,2,,,,,,
6929,2/18/2021 5:00,60,DRH38,"Label=KSKTD08HC, CellID=37950, LogicRNCID=838",1535.498,109.5,100,100,11,4.363,1,,,,,,
6930,2/18/2021 5:00,60,DRH38,"Label=KSKTD08HA, CellID=37942, LogicRNCID=838",238.382,27.781,100,98.876,7,2.453,2,,,,,,
6931,2/18/2021 5:00,60,DRH38,"Label=KSKTD08WC, CellID=37941, LogicRNCID=838",1299.156,48.49,100,99.849,7,2.533,2,,,,,,
6932,2/18/2021 5:00,60,DRH38,"Label=KSKTD08WB, CellID=37870, LogicRNCID=838",4910.087,226.92,100,100,3,0.626,2,,,,,,
6933,2/18/2021 5:00,60,DRH38,"Label=KSKTD09HC, CellID=29283, LogicRNCID=838",757.379,62.71,100,100,11,4.56,1,,,,,,
6934,2/18/2021 5:00,60,DRH38,"Label=KSKTD09HA, CellID=29281, LogicRNCID=838",534.733,8.048,100,100,9,2.443,2,,,,,,
6935,2/18/2021 5:00,60,DRH38,"Label=KSKTD09WB, CellID=29279, LogicRNCID=838",3456.257,141.66,100,100,6,2.153,2,,,,,,
6936,2/18/2021 5:00,60,DRH38,"Label=KSKTD09WA, CellID=29278, LogicRNCID=838",249.629,15.381,100,100,11,3.693,1,,,,,,
6937,2/18/2021 5:00,60,DRH38,"Label=KSNKL05HC, CellID=37968, LogicRNCID=838",4208.304,440.355,100,100,9,2.504,2,,,,,,
6938,2/18/2021 5:00,60,DRH38,"Label=KSNKL05WB, CellID=37964, LogicRNCID=838",506.82,91.586,100,99.551,9,3.803,2,,,,,,
6939,2/18/2021 5:00,60,DRH38,"Label=KSKTD13HC, CellID=46221, LogicRNCID=838",4261.426,140.081,100,100,6,1.182,2,,,,,,
6940,2/18/2021 5:00,60,DRH38,"Label=KSKTD13HA, CellID=46219, LogicRNCID=838",1533.634,15.551,100,100,5,1.067,2,,,,,,
6941,2/18/2021 5:00,60,DRH38,"Label=KSKTD13WC, CellID=46218, LogicRNCID=838",3516.946,185.792,100,100,6,2.454,2,,,,,,
6942,2/18/2021 5:00,60,DRH38,"Label=KSKTD13WB, CellID=46217, LogicRNCID=838",814.476,59.397,100,99.832,8,3.258,2,,,,,,
6943,2/18/2021 5:00,60,DRH38,"Label=NSSBP37HC, CellID=62095, LogicRNCID=838",100.204,0.641,100,100,3,0.669,2,,,,,,
6944,2/18/2021 5:00,60,DRH38,"Label=NSSBP37HA, CellID=62093, LogicRNCID=838",2677.949,30.254,100,100,4,1.207,2,,,,,,
6945,2/18/2021 5:00,60,DRH38,"Label=NSSBP37WB, CellID=62091, LogicRNCID=838",1831.658,67.783,100,100,6,2.001,2,,,,,,
6946,2/18/2021 5:00,60,DRH38,"Label=NSSBP37WA, CellID=62090, LogicRNCID=838",2832.67,52.006,100,100,2,0.33,2,,,,,,
6947,2/18/2021 5:00,60,DRH38,"Label=GPKPS29HC, CellID=59036, LogicRNCID=838",146.936,10.751,100,100,6,2.699,2,,,,,,
6948,2/18/2021 5:00,60,DRH38,"Label=GPKPS29WC, CellID=59033, LogicRNCID=838",197.157,2.636,100,100,5,1.254,2,,,,,,
6949,2/18/2021 5:00,60,DRH38,"Label=GPKPS29WA, CellID=59031, LogicRNCID=838",3339.902,116.112,100,100,4,1.585,2,,,,,,
6950,2/18/2021 5:00,60,DRH38,"Label=GPKLG01HA, CellID=11652, LogicRNCID=838",3633.06,226.825,100,100,8,2.697,2,,,,,,
6951,2/18/2021 5:00,60,DRH38,"Label=GPKLG01WC, CellID=10789, LogicRNCID=838",3032.237,487.765,100,100,13,5.943,1,,,,,,
6952,2/18/2021 5:00,60,DRH38,"Label=GPKLG01WB, CellID=10788, LogicRNCID=838",2825.278,582.272,100,100,14,7.921,1,,,,,,
6953,2/18/2021 5:00,60,DRH38,"Label=GPKPS33HA, CellID=12513, LogicRNCID=838",1325.761,52.589,100,100,5,1.769,2,,,,,,
6954,2/18/2021 5:00,60,DRH38,"Label=GPKPS33WB, CellID=12511, LogicRNCID=838",1851.998,10.491,100,100,3,0.699,2,,,,,,
6955,2/18/2021 5:00,60,DRH38,"Label=KSNKL04WC, CellID=37959, LogicRNCID=838",2203.833,114.4,100,100,4,0.614,2,,,,,,
6956,2/18/2021 5:00,60,DRH38,"Label=KSNKL04WB, CellID=37958, LogicRNCID=838",533.236,6.766,100,100,4,0.444,2,,,,,,
6957,2/18/2021 5:00,60,DRH38,"Label=KSNKL04WA, CellID=37957, LogicRNCID=838",1372.566,7.551,100,100,2,0.181,2,,,,,,
6958,2/18/2021 5:00,60,DRH38,"Label=KSKTD16WB, CellID=56369, LogicRNCID=838",2130.668,59.59,100,100,5,1.165,2,,,,,,
6959,2/18/2021 5:00,60,DRH38,"Label=KSKTD16HB, CellID=55395, LogicRNCID=838",1463.285,114.202,100,100,7,3.375,2,,,,,,
6960,2/18/2021 5:00,60,DRH38,"Label=KSKTD16WA, CellID=51295, LogicRNCID=838",155.59,8.566,100,100,5,1.364,2,,,,,,
6961,2/18/2021 5:00,60,DRH38,"Label=KSNKL03HA, CellID=37954, LogicRNCID=838",1264.18,55.128,100,100,6,2.411,2,,,,,,
6962,2/18/2021 5:00,60,DRH38,"Label=KSNKL03WC, CellID=37953, LogicRNCID=838",3078.441,115,100,100,6,2.071,2,,,,,,
6963,2/18/2021 5:00,60,DRH38,"Label=KSNKL03WA, CellID=37951, LogicRNCID=838",3075.936,107.408,100,100,6,2.422,2,,,,,,
6964,2/18/2021 5:00,60,DRH38,"Label=KSOST04HA, CellID=46455, LogicRNCID=838",210.794,18.373,100,100,7,2.874,2,,,,,,
6965,2/18/2021 5:00,60,DRH38,"Label=KSOST04WB, CellID=46453, LogicRNCID=838",1173.025,82.836,100,100,14,6.679,1,,,,,,
6966,2/18/2021 5:00,60,DRH38,"Label=KSOST04WA, CellID=46452, LogicRNCID=838",1887.273,406.767,100,100,11,4.943,1,,,,,,
6967,2/18/2021 5:00,60,DRH38,"Label=KSKLC08HC, CellID=47243, LogicRNCID=838",1335.019,80.293,100,100,8,2.875,2,,,,,,
6968,2/18/2021 5:00,60,DRH38,"Label=KSKLC08HA, CellID=47241, LogicRNCID=838",1256.269,12.104,100,100,4,0.575,2,,,,,,
6969,2/18/2021 5:00,60,DRH38,"Label=KSKLC08WB, CellID=46845, LogicRNCID=838",2219.272,32.263,100,100,6,1.831,2,,,,,,
6970,2/18/2021 5:00,60,DRH38,"Label=KSBJT07HC, CellID=31090, LogicRNCID=838",1016.178,20.454,100,98.621,6,1.225,2,,,,,,
6971,2/18/2021 5:00,60,DRH38,"Label=KSBJT07HA, CellID=31088, LogicRNCID=838",1998.755,46.899,100,100,5,1.182,2,,,,,,
6972,2/18/2021 5:00,60,DRH38,"Label=KSBJT07WC, CellID=31087, LogicRNCID=838",1905.701,115.556,100,98.992,6,2.494,2,,,,,,
6973,2/18/2021 5:00,60,DRH38,"Label=KSBJT07WA, CellID=31085, LogicRNCID=838",2158.108,57.388,100,99.187,4,1.346,2,,,,,,
6974,2/18/2021 5:00,60,DRH38,"Label=KSKTD15HA, CellID=40074, LogicRNCID=838",827.116,11.705,100,100,3,0.881,2,,,,,,
6975,2/18/2021 5:00,60,DRH38,"Label=KSKTD15WB, CellID=40072, LogicRNCID=838",182.495,1.218,100,100,4,0.429,2,,,,,,
6976,2/18/2021 5:00,60,DRH38,"Label=KSKTD15WA, CellID=40071, LogicRNCID=838",96.52,0.157,100,100,4,0.281,2,,,,,,
6977,2/18/2021 5:00,60,DRH38,"Label=KSKTD12HB, CellID=46214, LogicRNCID=838",621.722,30.885,100,100,7,2.669,2,,,,,,
6978,2/18/2021 5:00,60,DRH38,"Label=KSKTD12WC, CellID=46212, LogicRNCID=838",4960.668,204.882,100,100,6,2.304,2,,,,,,
6979,2/18/2021 5:00,60,DRH38,"Label=KSKTD12WA, CellID=46210, LogicRNCID=838",1310.573,64.24,100,100,8,2.108,2,,,,,,
6980,2/18/2021 5:00,60,DRH38,"Label=KSPKN03HB, CellID=31095, LogicRNCID=838",2272.784,251.123,100,99.674,7,3.449,2,,,,,,
6981,2/18/2021 5:00,60,DRH38,"Label=KSPKN03HA, CellID=31094, LogicRNCID=838",1775.514,31.243,100,99.747,6,1.854,2,,,,,,
6982,2/18/2021 5:00,60,DRH38,"Label=KSPKN03WC, CellID=31093, LogicRNCID=838",326.101,20.582,100,99.735,7,2.721,2,,,,,,
6983,2/18/2021 5:00,60,DRH38,"Label=KSPKN03WA, CellID=31091, LogicRNCID=838",603.919,7.085,100,100,7,1.272,2,,,,,,
6984,2/18/2021 5:00,60,DRH38,"Label=KSPKN02WC, CellID=60170, LogicRNCID=838",1263.103,161.989,100,99.769,15,7.231,1,,,,,,
6985,2/18/2021 5:00,60,DRH38,"Label=KSPKN02WA, CellID=60165, LogicRNCID=838",248.635,3.722,100,100,7,2.407,2,,,,,,
6986,2/18/2021 5:00,60,DRH38,"Label=KSMTM06HA, CellID=46303, LogicRNCID=838",3529.544,107.789,100,100,4,1.406,2,,,,,,
6987,2/18/2021 5:00,60,DRH38,"Label=KSMTM06WC, CellID=46302, LogicRNCID=838",258.601,6.632,100,100,7,3.019,2,,,,,,
6988,2/18/2021 5:00,60,DRH38,"Label=KSMTM06WA, CellID=46228, LogicRNCID=838",92.709,2.052,100,100,4,1.704,2,,,,,,
6989,2/18/2021 5:00,60,DRH38,"Label=KSMTM06HB, CellID=46450, LogicRNCID=838",1898.661,56.041,100,100,6,1.201,2,,,,,,
6990,2/18/2021 5:00,60,DRH38,"Label=NSSBP23HB, CellID=62104, LogicRNCID=838",983.856,8.348,100,100,3,0.532,2,,,,,,
6991,2/18/2021 5:00,60,DRH38,"Label=NSSBP23HA, CellID=62103, LogicRNCID=838",160.076,0.272,100,100,1,0.049,2,,,,,,
6992,2/18/2021 5:00,60,DRH38,"Label=NSSBP23WC, CellID=62102, LogicRNCID=838",1050.021,8.875,100,100,2,0.222,2,,,,,,
6993,2/18/2021 5:00,60,DRH38,"Label=NSSBP23WA, CellID=62096, LogicRNCID=838",486.473,0.344,100,100,2,0.164,2,,,,,,
6994,2/18/2021 5:00,60,DRH38,"Label=KSPKN08HB, CellID=30713, LogicRNCID=838",502.713,15.342,100,99.728,6,1.942,2,,,,,,
6995,2/18/2021 5:00,60,DRH38,"Label=KSPKN08WB, CellID=30710, LogicRNCID=838",2525.748,536.243,100,100,7,3.246,2,,,,,,
6996,2/18/2021 5:00,60,DRH38,"Label=KSPKN08WA, CellID=30709, LogicRNCID=838",898.864,33.241,100,99.77,8,2.806,2,,,,,,
6997,2/18/2021 5:00,60,DRH38,"Label=GPKLG28HC, CellID=12196, LogicRNCID=838",472.801,3.115,100,100,5,1.376,2,,,,,,
6998,2/18/2021 5:00,60,DRH38,"Label=GPKLG28HA, CellID=12194, LogicRNCID=838",56.084,0.144,100,100,2,0.258,2,,,,,,
6999,2/18/2021 5:00,60,DRH38,"Label=GPKLG28WB, CellID=12192, LogicRNCID=838",422.303,1.385,100,100,5,0.921,2,,,,,,
7000,2/18/2021 5:00,60,DRH38,"Label=NSSDR28HC, CellID=8486, LogicRNCID=838",3281.019,371.65,100,100,9,4.481,2,,,,,,
7001,2/18/2021 5:00,60,DRH38,"Label=NSSDR28HB, CellID=8485, LogicRNCID=838",1024.095,76.794,100,99.656,9,3.799,2,,,,,,
7002,2/18/2021 5:00,60,DRH38,"Label=NSSDR28HA, CellID=8484, LogicRNCID=838",1548.154,36.97,100,100,6,1.203,2,,,,,,
7003,2/18/2021 5:00,60,DRH38,"Label=NSSDR28WB, CellID=14294, LogicRNCID=838",966.662,181.592,100,100,10,4.601,2,,,,,,
7004,2/18/2021 5:00,60,DRH38,"Label=NSSDR12HC, CellID=7072, LogicRNCID=838",1723.419,309.815,100,100,13,7.057,1,,,,,,
7005,2/18/2021 5:00,60,DRH38,"Label=NSSDR12HA, CellID=7070, LogicRNCID=838",2308.597,269.6,100,99.221,7,2.797,2,,,,,,
7006,2/18/2021 5:00,60,DRH38,"Label=NSSDR12WC, CellID=14292, LogicRNCID=838",2867.536,239.293,100,99.543,10,3.207,2,,,,,,
7007,2/18/2021 5:00,60,DRH38,"Label=NSSDR12WB, CellID=14291, LogicRNCID=838",2725.568,500.996,100,100,13,7.289,1,,,,,,
7008,2/18/2021 5:00,60,DRH38,"Label=NGARH08HC, CellID=51480, LogicRNCID=838",678.755,25.948,100,100,5,1.263,2,,,,,,
7009,2/18/2021 5:00,60,DRH38,"Label=NGARH08WC, CellID=13476, LogicRNCID=838",431.808,1.601,100,100,2,0.15,2,,,,,,
7010,2/18/2021 5:00,60,DRH38,"Label=NGARH08WA, CellID=13474, LogicRNCID=838",771.496,77.178,100,100,8,3.582,2,,,,,,
7011,2/18/2021 5:00,60,DRH38,"Label=NSSDR03HA, CellID=6143, LogicRNCID=838",987.231,23.234,100,100,6,1.524,2,,,,,,
7012,2/18/2021 5:00,60,DRH38,"Label=NSSDR03WD, CellID=53627, LogicRNCID=838",3609.65,273.299,100,100,6,1.975,2,,,,,,
7013,2/18/2021 5:00,60,DRH38,"Label=NSSDR03HE, CellID=53625, LogicRNCID=838",1064.504,4.307,100,100,4,0.893,2,,,,,,
7014,2/18/2021 5:00,60,DRH38,"Label=NSSDR03WB, CellID=14204, LogicRNCID=838",4090.646,561.662,100,100,7,2.697,2,,,,,,
7015,2/18/2021 5:00,60,DRH38,"Label=NSSDR03HC, CellID=6145, LogicRNCID=838",227.776,11.434,100,100,6,2.592,2,,,,,,
7016,2/18/2021 5:00,60,DRH38,"Label=NSSDR03HB, CellID=6144, LogicRNCID=838",2416.398,133.082,100,100,9,2.71,2,,,,,,
7017,2/18/2021 5:00,60,DRH38,"Label=NSSDR03WF, CellID=53623, LogicRNCID=838",2899.899,23.079,100,100,3,0.286,2,,,,,,
7018,2/18/2021 5:00,60,DRH38,"Label=NSSDR03HD, CellID=53600, LogicRNCID=838",3714.303,162.956,100,100,8,3.163,2,,,,,,
7019,2/18/2021 5:00,60,DRH38,"Label=GPSRP27HB, CellID=59053, LogicRNCID=838",118.02,1.791,100,100,4,0.813,2,,,,,,
7020,2/18/2021 5:00,60,DRH38,"Label=GPSRP27WC, CellID=59051, LogicRNCID=838",1373.983,49.578,100,100,6,2.614,2,,,,,,
7021,2/18/2021 5:00,60,DRH38,"Label=GPSRP27WB, CellID=59050, LogicRNCID=838",348.546,8.532,100,100,3,0.471,2,,,,,,
7022,2/18/2021 5:00,60,DRH38,"Label=GPSRP27WA, CellID=59049, LogicRNCID=838",439.376,20.649,100,100,6,1.511,2,,,,,,
7023,2/18/2021 5:00,60,DRH38,"Label=NSMND35HA, CellID=62021, LogicRNCID=838",1073.972,97.906,100,100,7,3.235,2,,,,,,
7024,2/18/2021 5:00,60,DRH38,"Label=NSMND35WB, CellID=62019, LogicRNCID=838",2109.34,236.931,100,100,8,3.071,2,,,,,,
7025,2/18/2021 5:00,60,DRH38,"Label=KSMTM03HC, CellID=46227, LogicRNCID=838",856.728,65.51,100,100,5,1.782,2,,,,,,
7026,2/18/2021 5:00,60,DRH38,"Label=KSMTM03HB, CellID=46226, LogicRNCID=838",1455.568,15.408,100,100,3,0.307,2,,,,,,
7027,2/18/2021 5:00,60,DRH38,"Label=KSMTM03HA, CellID=46225, LogicRNCID=838",673.143,1.834,100,90.476,6,0.549,2,,,,,,
7028,2/18/2021 5:00,60,DRH38,"Label=KSMTM03WB, CellID=46223, LogicRNCID=838",73.54,0.64,100,100,3,0.401,2,,,,,,
7029,2/18/2021 5:00,60,DRH38,"Label=KSOST06HB, CellID=60163, LogicRNCID=838",396.101,22.296,100,100,12,5.047,1,,,,,,
7030,2/18/2021 5:00,60,DRH38,"Label=KSOST06WC, CellID=60161, LogicRNCID=838",429.455,9.069,100,100,5,2.104,2,,,,,,
